h3_cell,lat,lon,location_name,police_station,violation_count,violations_per_device,unique_vehicles,unique_days,CIS,rank,hotspot_status,hotspot_confidence,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,bpr_delay_min_per_km,expected_n,mean_dwell,chronic_offender_count,peak_ratio,peak_description,road_type,lanes,dominant_vehicle,dominant_violation,gi_z_score,gi_p_value,lisa_label
8961892e2c3ffff,13.01703036,77.70459052,K.R. Pura / Cell-c3ffff,K.R. Pura,5,1.25,5,4,23.20676490099818,242,NOT_HOTSPOT,0.0,0.0015923566878980893,0.22000000000000003,0.7247763706186078,0.004761904761904762,0.02,0.4,0.1081312102384997,0.0005696520079441,99.04607820366608,0.0,0.4,Distributed throughout the day,local,2.0,CAR,NO PARKING,-0.2940503781516861,0.142,LL
8961892e2cbffff,13.01785614117647,77.70478091176471,K.R. Pura / Cell-cbffff,K.R. Pura,17,5.666666666666667,17,8,2.505757339384016,2400,NOT_HOTSPOT,0.0,0.029723991507430998,0.05294117647058823,0.0007472566698793713,0.014814814814814815,0.04666666666666667,0.0,0.0540813526211696,0.0025824224360136,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,4.0,SCOOTER,NO PARKING,-0.3368415963254015,0.069,LL
8961892e2dbffff,13.016404275,77.7092838,K.R. Pura / Cell-dbffff,K.R. Pura,4,4.0,4,3,11.812003647090707,1394,NOT_HOTSPOT,0.0,0.01910828025477707,0.175,0.2433814987027307,0.022222222222222223,0.013333333333333334,0.25,0.0721943621429015,0.0018228864254214,99.04607820366608,0.0,0.25,Distributed throughout the day,collector,2.0,MOTOR CYCLE,WRONG PARKING,-0.3352780617321418,0.071,LL
8961892e327ffff,13.0075565,77.66253045,Banaswadi / Cell-27ffff,Banaswadi,4,4.0,4,1,23.216935203820334,240,NOT_HOTSPOT,0.0,0.01910828025477707,0.5,0.24529474320587874,0.022222222222222223,0.0,0.75,0.0723371887102177,0.0018228864254214,99.04607820366608,0.0,0.75,Heavy peak-hour concentration (>60%),collector,2.0,CAR,WRONG PARKING,-0.0312515950491391,0.411,LL
8961892e32bffff,13.01207985,77.6671638,Banaswadi / Cell-2bffff,Banaswadi,2,2.0,2,1,5.137418540708426,2244,NOT_HOTSPOT,0.0,0.006369426751592357,0.0,0.24176628645307366,0.009523809523809525,0.0,0.0,0.072073784129623,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,-0.024023534470728,0.398,LL
8961892e377ffff,13.0116227,77.6708449,Banaswadi / Cell-77ffff,Banaswadi,1,1.0,1,1,14.87707852541898,939,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,1.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,MOTOR CYCLE,NO PARKING,-0.1383131868554134,0.421,LL
8961892e383ffff,13.000396694921765,77.67790149540058,Mahadevapura / Cell-83ffff,Mahadevapura,206,10.842105263157896,199,58,10.637933936609368,1566,EMERGING,0.3,0.06268856855514583,0.21893203883495146,0.0004295955646369589,0.04271790587580061,0.38,0.0242718446601941,0.0540576387439537,0.0006983996138944,14.0,0.0,0.0242718446601941,Distributed throughout the day,arterial,3.0,CAR,NO PARKING,0.0216959123168195,0.349,HH
8961892e387ffff,13.00035647179161,77.67684519634571,Banaswadi / Cell-87ffff,Banaswadi,1490,40.270270270270274,1366,103,20.182135199855423,415,EMERGING,0.3,0.2501291100017215,0.16684563758389262,0.0047425862911889705,0.1672815672815673,0.68,0.1187919463087248,0.054379609960558,0.0080754609739283,43.583333333333336,14.0,0.1187919463087248,Distributed throughout the day,arterial,3.0,PASSENGER AUTO,NO PARKING,-0.2638616075603013,0.203,HL
8961892e38bffff,13.00272185,77.679748125,K.R. Pura / Cell-8bffff,K.R. Pura,4,4.0,3,3,14.814943745347179,956,NOT_HOTSPOT,0.0,0.01910828025477707,0.2,0.2435285036155542,0.022222222222222223,0.013333333333333334,0.5,0.0722053362797892,0.0018228864254214,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,WRONG PARKING,0.2440483462140953,0.181,LH
8961892e38fffff,13.001634271428571,77.67663660000001,K.R. Pura / Cell-8fffff,K.R. Pura,7,1.75,7,5,22.725960698890205,270,EMERGING,0.3,0.004777070063694267,0.24285714285714288,0.7253266973648922,0.007936507936507936,0.02666666666666667,0.2857142857142857,0.108172292954245,0.0007975128111218,99.04607820366608,0.0,0.2857142857142857,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,0.1098155983666236,0.256,LH
8961892e393ffff,12.999517633333332,77.68168873333333,Mahadevapura / Cell-93ffff,Mahadevapura,6,3.0,6,6,13.42419654972947,1162,NOT_HOTSPOT,0.0,0.012738853503184714,0.3,0.2433814987027307,0.015873015873015872,0.03333333333333333,0.1666666666666666,0.0721943621429015,0.001367164819066,99.04607820366608,0.0,0.1666666666666666,Distributed throughout the day,collector,2.0,HGV,WRONG PARKING,0.1808142370133415,0.209,LH
8961892e39bffff,13.000562236363637,77.68232874545454,Mahadevapura / Cell-9bffff,Mahadevapura,11,2.2,11,9,7.45207900675194,2039,NOT_HOTSPOT,0.0,0.007643312101910829,0.23636363636363633,0.0010151781755764276,0.010793650793650795,0.05333333333333334,0.1818181818181818,0.0541013533627925,0.0010025875339817,99.04607820366608,0.0,0.1818181818181818,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,0.3400993762497259,0.145,LH
8961892e3b3ffff,12.998813852272724,77.67284441590908,Banaswadi / Cell-b3ffff,Banaswadi,44,6.285714285714286,35,27,8.787055892116118,1901,EMERGING,0.3,0.03366696997270246,0.2681818181818182,0.0021196284190455232,0.02343159486016629,0.17333333333333334,0.0454545454545454,0.0541838022274236,0.0028645358113765,99.04607820366608,0.0,0.0454545454545454,Distributed throughout the day,arterial,3.0,CAR,NO PARKING,0.6227516074517597,0.064,LH
8961892e3b7ffff,12.996757392319653,77.6694108064334,Mahadevapura / Cell-b7ffff,Mahadevapura,500,19.23076923076923,464,107,21.356745770115516,340,CONFIRMED_HIGH,1.0,0.11611954924056835,0.3726,0.008085409952623517,0.07822547822547822,0.7066666666666667,0.26,0.0546291567528893,0.0087638770452952,99.04607820366608,1.0,0.26,Distributed throughout the day,arterial,3.0,CAR,PARKING IN A MAIN ROAD | WRONG PARKING,1.1567924793905189,0.019,HH
8961892e3bbffff,13.0004937,77.6747403,Banaswadi / Cell-bbffff,Banaswadi,2,2.0,2,1,16.80092163576652,733,NOT_HOTSPOT,0.0,0.006369426751592357,0.1,0.7249414412059786,0.009523809523809525,0.0,0.0,0.1081435330050464,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,PASSENGER AUTO,WRONG PARKING | REFUSE TO GO FOR HIRE,0.263273467938665,0.17,LH
8961892e3d3ffff,13.005680028949458,77.68576930977669,K.R. Pura / Cell-d3ffff,K.R. Pura,942,37.68,893,77,24.70338736583849,180,EMERGING,0.3,0.23363057324840764,0.12845010615711253,0.25266527366044145,0.23606349206349206,0.5066666666666667,0.2632696390658174,0.0728874098462997,0.0107922646188673,62.25,8.0,0.2632696390658174,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.0177125182558259,0.388,HL
8961892e3d7ffff,13.004836311538462,77.68424905384616,K.R. Pura / Cell-d7ffff,K.R. Pura,52,17.333333333333332,51,17,15.956311910048207,821,EMERGING,0.3,0.10403397027600848,0.1865384615384616,0.2419733768576439,0.10687830687830686,0.10666666666666667,0.2115384615384615,0.0720892437384499,0.0006380201743206,8.0,0.0,0.2115384615384615,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.1892430701872016,0.207,HH
8961892e403ffff,12.97897424,77.70960506,Mahadevapura / Cell-03ffff,Mahadevapura,15,5.0,15,4,6.875016150456082,2116,EMERGING,0.3,0.025477707006369428,0.2866666666666666,0.0017449436061121157,0.01798941798941799,0.02,0.0,0.0541558314450334,0.0022786080317767,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,3.0,CAR,WRONG PARKING,0.1745967051132256,0.214,LH
8961892e40bffff,12.981117893333334,77.70897627999999,Mahadevapura / Cell-0bffff,Mahadevapura,30,6.0,28,5,11.825882731876142,1389,EMERGING,0.3,0.03184713375796178,0.2666666666666666,0.24529474320587874,0.03492063492063492,0.02666666666666667,0.0,0.0723371887102177,0.0027343296381321,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.186782379921409,0.207,LH
8961892e413ffff,12.975164034343434,77.71077614343434,Mahadevapura / Cell-13ffff,Mahadevapura,99,33.0,88,15,16.095556074326527,801,EMERGING,0.3,0.20382165605095542,0.3808080808080808,0.010044023695922069,0.1365079365079365,0.09333333333333334,0.0202020202020202,0.0547753702019249,0.0107044754968045,70.5,2.0,0.0202020202020202,Distributed throughout the day,arterial,3.0,MAXI-CAB,WRONG PARKING,0.0955650624423699,0.275,HH
8961892e41bffff,12.978383214285714,77.71117955238095,Mahadevapura / Cell-1bffff,Mahadevapura,21,4.2,21,6,5.17982643304661,2240,EMERGING,0.3,0.020382165605095544,0.18095238095238098,0.001132662265008711,0.014603174603174604,0.03333333333333333,0.0476190476190476,0.0541101237260055,0.0019140307466924,99.04607820366608,0.0,0.0476190476190476,Distributed throughout the day,arterial,3.0,MAXI-CAB,WRONG PARKING,0.2418272333892066,0.184,LH
8961892e427ffff,12.97732158097547,77.69671691839905,Mahadevapura / Cell-27ffff,Mahadevapura,46,7.666666666666667,43,15,8.333769233437474,1945,EMERGING,0.3,0.042462845010615716,0.21739130434782608,0.00020755896277936496,0.0455026455026455,0.09333333333333334,0.1304347826086956,0.0540410633791168,0.0002469260770808,7.0,0.0,0.1304347826086956,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.1113525708338855,0.467,HL
8961892e42fffff,12.978916533333331,77.69642036666666,Mahadevapura / Cell-2fffff,Mahadevapura,3,3.0,3,3,22.548490298161198,279,NOT_HOTSPOT,0.0,0.012738853503184714,0.2,0.7262628527909838,0.015873015873015872,0.013333333333333334,0.3333333333333333,0.108242178358731,0.001367164819066,99.04607820366608,0.0,0.3333333333333333,Distributed throughout the day,local,2.0,CAR,NO PARKING,-0.0175086576474968,0.39,LL
8961892e437ffff,12.9750537625,77.697718275,Mahadevapura / Cell-37ffff,Mahadevapura,8,4.0,8,4,13.646319285896515,1138,NOT_HOTSPOT,0.0,0.01910828025477707,0.325,0.2442639473096878,0.022222222222222223,0.02,0.125,0.0722602382529111,0.0018228864254214,99.04607820366608,0.0,0.125,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.0336825102944722,0.41,LL
8961892e447ffff,12.98434515882353,77.70855790294117,Mahadevapura / Cell-47ffff,Mahadevapura,34,6.8,33,12,7.9710519665528885,1999,EMERGING,0.3,0.03694267515923567,0.2529411764705882,0.0033546465354626124,0.04,0.07333333333333333,0.0588235294117647,0.0542759981793006,0.0030989069232164,99.04607820366608,0.0,0.0588235294117647,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.2099121272789965,0.316,LL
8961892e44bffff,12.989501247058824,77.71254121764707,Mahadevapura / Cell-4bffff,Mahadevapura,34,8.5,34,10,8.97775453444117,1813,EMERGING,0.3,0.04777070063694268,0.17058823529411765,0.0034320540071126155,0.050793650793650794,0.06,0.2941176470588235,0.0542817767629799,0.0038736336540205,99.04607820366608,0.0,0.2941176470588235,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.196406919446046,0.341,HL
8961892e44fffff,12.988000758491957,77.71001578273861,Mahadevapura / Cell-4fffff,Mahadevapura,42,10.5,39,12,14.36458514219926,1026,EMERGING,0.3,0.06050955414012739,0.3142857142857144,0.005925647768137027,0.06349206349206349,0.07333333333333333,0.4761904761904761,0.0544679272714916,0.0047850768667312,99.04607820366608,0.0,0.4761904761904761,Moderate peak-hour concentration (40-60%),arterial,2.0,CAR,WRONG PARKING,-0.2234089313333879,0.284,HL
8961892e453ffff,12.9820867,77.7157317,Mahadevapura / Cell-53ffff,Mahadevapura,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.1712127831471156,0.372,LL
8961892e457ffff,12.9810025,77.7123049,Mahadevapura / Cell-57ffff,Mahadevapura,1,1.0,1,1,24.5508504856672,182,NOT_HOTSPOT,0.0,0.0,0.5,0.7251615719024078,0.0031746031746031746,0.0,0.0,0.1081599660911889,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,LGV,WRONG PARKING,-0.0977964426538095,0.493,LL
8961892e473ffff,12.98355122105263,77.7081598631579,Mahadevapura / Cell-73ffff,Mahadevapura,19,4.75,19,7,5.9101084617438255,2194,EMERGING,0.3,0.02388535031847134,0.20526315789473681,0.00137137512226843,0.01693121693121693,0.04,0.0526315789473684,0.0541279439982815,0.0021646776301879,99.04607820366608,0.0,0.0526315789473684,Distributed throughout the day,arterial,3.0,CAR,WRONG PARKING,-0.1900462523621387,0.349,LL
8961892e47bffff,12.985826007692308,77.70821357692309,Mahadevapura / Cell-7bffff,Mahadevapura,26,3.25,26,12,8.577752271982522,1924,EMERGING,0.3,0.014331210191082803,0.23076923076923075,0.0009858108724825985,0.010582010582010581,0.07333333333333333,0.2692307692307692,0.0540991610496379,0.0014810952206548,99.04607820366608,0.0,0.2692307692307692,Distributed throughout the day,arterial,3.0,CAR,WRONG PARKING,-0.1677322182456079,0.374,LL
8961892e483ffff,12.971133551191985,77.71218857886154,HAL Old Airport / Cell-83ffff,HAL Old Airport,425,14.655172413793103,409,75,14.197308618862259,1055,EMERGING,0.3,0.08697562047001976,0.2268235294117648,0.0026030675308030596,0.08987411056376574,0.49333333333333335,0.1152941176470588,0.0542198916810847,0.0025623406370883,38.0,2.0,0.1152941176470588,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,0.3583790362373492,0.139,HH
8961892e48fffff,12.9725295555,77.71122211400001,Mahadevapura / Cell-8fffff,Mahadevapura,200,16.666666666666668,190,36,17.061498173942244,707,EMERGING,0.3,0.09978768577494693,0.24749999999999997,0.25218950782763483,0.10264550264550265,0.23333333333333334,0.07,0.0728518932144033,0.0075953601059225,99.04607820366608,1.0,0.07,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.3680711993493499,0.133,HH
8961892e493ffff,12.967434871830983,77.71501179859155,HAL Old Airport / Cell-93ffff,HAL Old Airport,71,17.75,71,22,10.792068654630246,1541,CONFIRMED_HIGH,1.0,0.10668789808917198,0.19014084507042256,0.007621829737753505,0.10952380952380952,0.14,0.1126760563380281,0.0545945497956203,0.0080890585128075,99.04607820366608,0.0,0.1126760563380281,Distributed throughout the day,arterial,2.0,MAXI-CAB,WRONG PARKING,2.7126881509868985,0.001,HH
8961892e49bffff,12.9706196,77.716528,HAL Old Airport / Cell-9bffff,HAL Old Airport,1,1.0,1,1,18.537645151982034,549,EMERGING,0.4,0.0,0.2,0.7245013052181493,0.0031746031746031746,0.0,0.0,0.1081106761944346,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,1.5004773457706302,0.008,LH
8961892e4a7ffff,12.969085542307692,77.7008761798077,HAL Old Airport / Cell-a7ffff,HAL Old Airport,104,6.5,95,36,18.158122376718488,631,EMERGING,0.3,0.03503184713375796,0.18365384615384617,0.24195513775755478,0.0380952380952381,0.23333333333333334,0.5865384615384616,0.0720878821623145,0.0006280511090968,21.0,0.0,0.5865384615384616,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,NO PARKING,-0.4336882842126858,0.004,LL
8961892e4abffff,12.973591229083244,77.70322343265198,Mahadevapura / Cell-abffff,Mahadevapura,1,1.0,1,1,4.87707852541898,2273,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,0.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.3240861423601489,0.09,LL
8961892e4afffff,12.972605573025506,77.70044993616426,Mahadevapura / Cell-afffff,Mahadevapura,1,1.0,1,1,4.87707852541898,2273,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,0.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.3240861423601489,0.09,LL
8961892e4b7ffff,12.966887225321369,77.70239891585001,HAL Old Airport / Cell-b7ffff,HAL Old Airport,17,1.5454545454545454,17,14,16.014332237610535,813,NOT_HOTSPOT,0.0,0.0034742327735958305,0.24117647058823533,0.24217977966066706,0.006637806637806638,0.08666666666666667,0.5294117647058824,0.0721046520167916,0.0007042970280037,99.04607820366608,0.0,0.5294117647058824,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,NO PARKING,-0.3486240022799133,0.061,LL
8961892e4c3ffff,12.977660273083089,77.71595479401992,Mahadevapura / Cell-c3ffff,Mahadevapura,1,1.0,1,1,30.659301441179664,52,NOT_HOTSPOT,0.0,0.0,0.8,0.7258222149161256,0.009523809523809525,0.0,0.0,0.1082092840815009,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,1.0,PRIVATE BUS,PARKING IN A MAIN ROAD | WRONG PARKING | PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,0.0913357192792771,0.279,LH
8961892e4c7ffff,12.97784682682927,77.71332543658536,Mahadevapura / Cell-c7ffff,Mahadevapura,41,20.5,40,4,5.905954868763782,2196,EMERGING,0.3,0.12420382165605096,0.06341463414634148,0.003929919523371253,0.08359788359788359,0.02,0.0,0.0543189431693411,0.0093422929302847,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,3.0,SCOOTER,WRONG PARKING | PARKING IN A MAIN ROAD,0.0838715510661849,0.285,HH
8961892e4cbffff,12.980767666666669,77.71868946666666,Mahadevapura / Cell-cbffff,Mahadevapura,3,3.0,3,1,10.591172051002598,1574,NOT_HOTSPOT,0.0,0.012738853503184714,0.2666666666666666,0.24220646424257758,0.006349206349206349,0.0,0.0,0.0721066440607924,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,4.0,CAR,WRONG PARKING,-0.2314312876988068,0.262,LL
8961892e4dbffff,12.9806932,77.7202585,Mahadevapura / Cell-dbffff,Mahadevapura,4,4.0,4,1,20.972033563409592,354,NOT_HOTSPOT,0.0,0.01910828025477707,0.275,0.24257347070915095,0.009523809523809525,0.0,1.0,0.0721340416431282,0.0018228864254214,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,4.0,CAR,WRONG PARKING,-0.374010644641117,0.035,LL
8961892e52bffff,12.9741055,77.6784602,Banaswadi / Cell-2bffff,Banaswadi,1,1.0,1,1,12.888813256518231,1240,NOT_HOTSPOT,0.0,0.0,0.4,0.2420597104449591,0.0031746031746031746,0.0,0.0,0.0720956886700308,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,GOODS AUTO,NO PARKING,-0.4357060892951855,0.003,LL
8961892e52fffff,12.9730347,77.67664175,Banaswadi / Cell-2fffff,Banaswadi,2,1.0,2,2,8.94961144334719,1815,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.006666666666666667,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,MAXI-CAB,NO PARKING,-0.377361977644876,0.027,LL
8961892e54bffff,12.981346036409809,77.69348082251679,Mahadevapura / Cell-4bffff,Mahadevapura,3,1.5,3,3,17.152318547817885,695,NOT_HOTSPOT,0.0,0.0031847133757961785,0.2666666666666666,0.24220646424257758,0.006349206349206349,0.013333333333333334,0.6666666666666666,0.0721066440607924,0.000683582409533,99.04607820366608,0.0,0.6666666666666666,Heavy peak-hour concentration (>60%),collector,2.0,MAXI-CAB,NO PARKING,0.2109555654767166,0.193,LH
8961892e55bffff,12.97922212351656,77.69507086403681,Mahadevapura / Cell-5bffff,Mahadevapura,429,33.0,370,80,26.514343381116877,131,EMERGING,0.3,0.20382165605095542,0.2734265734265734,0.27685418490623553,0.20634920634920634,0.5266666666666666,0.2051282051282051,0.0746931482946102,0.0229020102236598,150.83333333333334,2.0,0.2051282051282051,Distributed throughout the day,collector,2.0,MAXI-CAB,NO PARKING,-0.3085037404261888,0.112,HL
8961892e56fffff,12.9792733,77.6796118,Banaswadi / Cell-6fffff,Banaswadi,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.4259820706868006,0.008,LL
8961892e5b7ffff,12.96079702857143,77.68173284285714,HAL Old Airport / Cell-b7ffff,HAL Old Airport,7,7.0,7,1,30.170341438733413,69,NOT_HOTSPOT,0.0,0.03821656050955414,0.2,0.7297939903473468,0.04126984126984127,0.0,1.0,0.1085057830653259,0.0031900512444874,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),local,2.0,CAR,NO PARKING,-0.4153960864646936,0.009,LL
8961892e5cbffff,12.975141254035144,77.69753839892401,Mahadevapura / Cell-cbffff,Mahadevapura,8,2.6666666666666665,8,3,6.784752834286024,2125,EMERGING,0.3,0.010615711252653927,0.1875,0.0007166798971610366,0.008112874779541446,0.013333333333333334,0.25,0.0540790700192963,0.0012152576169476,99.04607820366608,0.0,0.25,Distributed throughout the day,arterial,3.0,CAR,WRONG PARKING,-0.0677590140769629,0.46,LL
8961892e5dbffff,12.97244749033169,77.69999060787046,HAL Old Airport / Cell-dbffff,HAL Old Airport,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.3240861423601489,0.09,LL
8961892e60bffff,13.004262119999998,77.71278375,K.R. Pura / Cell-0bffff,K.R. Pura,10,1.25,10,9,10.679529845037123,1560,NOT_HOTSPOT,0.0,0.0015923566878980893,0.11000000000000001,0.24174795115388836,0.004761904761904762,0.05333333333333334,0.3,0.072072415372081,0.0005696520079441,99.04607820366608,0.0,0.3,Distributed throughout the day,collector,2.0,PASSENGER AUTO,NO PARKING,-0.4491247141493423,0.002,LL
8961892e60fffff,13.0043119,77.71026305,K.R. Pura / Cell-0fffff,K.R. Pura,6,1.5,6,5,7.942781588765696,2001,NOT_HOTSPOT,0.0,0.0031847133757961785,0.05,0.2417296162899681,0.006349206349206349,0.02666666666666667,0.1666666666666666,0.0720710466470322,0.000683582409533,99.04607820366608,0.0,0.1666666666666666,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.4515459884707148,0.002,LL
8961892e613ffff,12.9991816,77.7156573,K.R. Pura / Cell-13ffff,K.R. Pura,1,1.0,1,1,6.880011372541205,2105,NOT_HOTSPOT,0.0,0.0,0.1,0.24161961624610778,0.0031746031746031746,0.0,0.0,0.0720628349790288,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PASSENGER AUTO,NO PARKING,-0.2906561450534438,0.151,LL
8961892e627ffff,12.998495,77.7017267,Mahadevapura / Cell-27ffff,Mahadevapura,1,1.0,1,1,18.88294477668052,505,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,1.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,CAR,NO PARKING,-0.0908275626511336,0.494,LL
8961892e62fffff,13.0039696,77.7013272,K.R. Pura / Cell-2fffff,K.R. Pura,1,1.0,1,1,18.537645151982034,549,NOT_HOTSPOT,0.0,0.0,0.2,0.7245013052181493,0.0031746031746031746,0.0,0.0,0.1081106761944346,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,-0.3734723702015221,0.036,LL
8961892e647ffff,13.0068307,77.71421785,K.R. Pura / Cell-47ffff,K.R. Pura,2,2.0,2,1,15.796519857934822,838,NOT_HOTSPOT,0.0,0.006369426751592357,0.05,0.7247213523143934,0.009523809523809525,0.0,0.0,0.1081271030396981,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,PASSENGER AUTO,WRONG PARKING,-0.4563886960363312,0.001,LL
8961892e657ffff,13.0045448,77.71710988181817,K.R. Pura / Cell-57ffff,K.R. Pura,11,1.8333333333333333,11,10,10.064511090177847,1639,EMERGING,0.4,0.005307855626326964,0.1272727272727273,0.2420597104449591,0.008465608465608464,0.06,0.1818181818181818,0.0720956886700308,0.0008354896116514,99.04607820366608,0.0,0.1818181818181818,Distributed throughout the day,collector,2.0,MOTOR CYCLE,NO PARKING,0.7871061679276544,0.042,LH
8961892e663ffff,13.0067261,77.7096198,K.R. Pura / Cell-63ffff,K.R. Pura,1,1.0,1,1,14.8917483324706,929,NOT_HOTSPOT,0.0,0.0,0.5,0.24220646424257758,0.0031746031746031746,0.0,0.0,0.0721066440607924,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,LGV,NO PARKING,-0.4450828215246996,0.002,LL
8961892e66fffff,13.0102517,77.7064717,K.R. Pura / Cell-6fffff,K.R. Pura,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.396462728482775,0.019,LL
8961892e673ffff,13.004522133333332,77.71089383809525,K.R. Pura / Cell-73ffff,K.R. Pura,21,3.5,21,12,11.98533940395171,1359,NOT_HOTSPOT,0.0,0.01592356687898089,0.0952380952380953,0.24269584493219257,0.01904761904761905,0.07333333333333333,0.3809523809523809,0.0721431770621383,0.0015950256222437,99.04607820366608,0.0,0.3809523809523809,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.4709181716384309,0.001,LL
8961892e677ffff,13.004437166666667,77.70950875555555,K.R. Pura / Cell-77ffff,K.R. Pura,9,1.2857142857142858,9,8,8.087727658319244,1983,NOT_HOTSPOT,0.0,0.001819836214740674,0.07777777777777777,0.24170342438223022,0.004988662131519275,0.04666666666666667,0.1111111111111111,0.0720690913818962,0.0005859277795997,99.04607820366608,0.0,0.1111111111111111,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.4494706073036569,0.002,LL
8961892e683ffff,12.99305903382353,77.71711275294118,Mahadevapura / Cell-83ffff,Mahadevapura,68,11.333333333333334,66,30,13.562649393545625,1148,EMERGING,0.3,0.06581740976645435,0.1852941176470589,0.2476067392152451,0.0687830687830688,0.19333333333333333,0.0294117647058823,0.0725097826746186,0.0051648448720273,99.04607820366608,0.0,0.0294117647058823,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.3202967707041394,0.099,HL
