h3_cell,forecast_method,predicted_violations_next_week,predicted_lower,predicted_upper,trend_direction,trend_slope,forecast_confidence,CIS,hotspot_status,police_station,location_name,lat,lon,trend_multiplier,predicted_risk,risk_category
89618924e8fffff,trend_classifier,0,0,0,FALLING,-0.3000000000000005,0.5,12.667604878151714,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-8fffff,12.89115795,77.59506203333332,0.7,8.867323414706199,MINIMAL
89601690467ffff,trend_classifier,0,0,0,STABLE,-0.1000000000000001,0.5,14.229229277742094,NOT_HOTSPOT,Devanahalli Airport,Devanahalli Airport / Cell-67ffff,13.1953563,77.7047289,1.0,14.229229277742094,MINIMAL
8960145a59bffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,18.74035142041924,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-9bffff,12.91345284781601,77.5466781590894,1.3,24.362456846545015,LOW
89618924237ffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,24.12343520223068,EMERGING,Madiwala,Madiwala / Cell-37ffff,12.90774824,77.62795556,1.3,31.360465762899885,LOW
8961892c9cbffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,25.31867522796713,NOT_HOTSPOT,Hebbala,Hebbala / Cell-cbffff,13.0404675,77.5913269,0.8,20.254940182373705,LOW
8960144b4dbffff,insufficient_data,19,0,0,UNKNOWN,0.0,0.1,9.563540603531512,EMERGING,Chikkabanavara,Chikkabanavara / Cell-dbffff,13.085203484210528,77.48646901578948,0.8,7.65083248282521,MINIMAL
8961892cbc7ffff,trend_classifier,0,0,0,FALLING,-4.200000000000003,0.5,16.23138807673658,EMERGING,Kodigehalli,Kodigehalli / Cell-c7ffff,13.058702508944227,77.59297337305212,0.7,11.361971653715605,MINIMAL
8960145a347ffff,trend_classifier,8,0,0,RISING,1.0000000000000002,0.5,20.691498191470117,EMERGING,Byatarayanapura,Byatarayanapura / Cell-47ffff,12.96114855801211,77.52793148947134,1.3,26.898947648911154,LOW
89618925863ffff,trend_classifier,39,0,0,RISING,9.599999999999998,0.5,16.495057919621235,EMERGING,Wilson Garden,Wilson Garden / Cell-63ffff,12.948860483216784,77.59786743146853,1.3,21.443575295507607,LOW
896189242a3ffff,trend_classifier,1,0,0,RISING,0.7,0.5,13.790261424270604,EMERGING,HSR Layout,HSR Layout / Cell-a3ffff,12.903560488081824,77.63122413945254,1.3,17.927339851551785,MINIMAL
8960145a04fffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,11.747916142921492,EMERGING,Byatarayanapura,Byatarayanapura / Cell-4fffff,12.951976366666663,77.54447119999999,1.3,15.27229098579794,MINIMAL
896189249a7ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-a7ffff,12.8737286,77.5426574,0.8,14.83011612158563,MINIMAL
89618925857ffff,trend_classifier,2,0,0,RISING,0.4999999999999999,0.5,6.346288028437841,NOT_HOTSPOT,Adugodi,Adugodi / Cell-57ffff,12.945005675,77.607182525,1.3,8.250174436969193,MINIMAL
8961892c9b7ffff,trend_classifier,38,0,0,RISING,8.700000000000001,0.5,16.069416650463193,EMERGING,Kodigehalli,Kodigehalli / Cell-b7ffff,13.027240586842105,77.57813630789474,1.3,20.890241645602153,LOW
89601459487ffff,trend_classifier,29,0,0,RISING,9.499999999999998,0.5,12.767733660215086,EMERGING,Yeshwanthpura,Yeshwanthpura / Cell-87ffff,13.022922177142856,77.56292931142858,1.3,16.59805375827961,MINIMAL
896189266c7ffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,10.06237599102819,NOT_HOTSPOT,Electronic City,Electronic City / Cell-c7ffff,12.84253142,77.68680314000001,1.3,13.081088788336649,MINIMAL
8960145a133ffff,trend_classifier,10,0,0,RISING,0.9999999999999992,0.5,15.037272253338516,NOT_HOTSPOT,Kengeri,Kengeri / Cell-33ffff,12.931941491958897,77.51567320280127,1.3,19.54845392934007,MINIMAL
8960145808bffff,trend_classifier,5,0,0,RISING,1.9999999999999996,0.5,17.885341894633797,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-8bffff,12.98800645,77.5203307,1.3,23.250944463023938,LOW
8961892eab7ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,20.542046093906915,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-b7ffff,13.0036877,77.6318361,0.8,16.433636875125533,MINIMAL
8960145b43bffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,12.58441168767127,NOT_HOTSPOT,High ground,High ground / Cell-3bffff,12.9798711,77.58517954999999,1.0,12.58441168767127,MINIMAL
896014591d7ffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,12.262985952563184,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-d7ffff,13.03434785,77.53069955000001,0.7,8.584090166794228,MINIMAL
89618920963ffff,trend_classifier,0,0,0,FALLING,-27.50000000000002,0.5,23.87883771153448,EMERGING,HAL Old Airport,HAL Old Airport / Cell-63ffff,12.939767292550655,77.69552971610196,0.7,16.715186398074135,MINIMAL
8960145850fffff,trend_classifier,5,0,0,RISING,1.1999999999999997,0.5,9.713152601798502,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-0fffff,12.973306894444445,77.50856537638889,1.3,12.627098382338053,MINIMAL
89601458667ffff,trend_classifier,0,0,0,STABLE,-5.909437655256903e-17,0.5,21.899459194912225,NOT_HOTSPOT,Rajajinagar,Rajajinagar / Cell-67ffff,13.0078889,77.52784503333334,1.0,21.899459194912225,LOW
89618924e67ffff,trend_classifier,2,0,0,STABLE,-0.20000000000000087,0.5,13.881178734103244,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-67ffff,12.903012553125,77.585774846875,1.0,13.881178734103244,MINIMAL
8961892ec7bffff,trend_classifier,5,0,0,RISING,0.2999999999999994,0.5,7.054632258917179,EMERGING,Banaswadi,Banaswadi / Cell-7bffff,12.986546818654972,77.6481162822467,1.3,9.171021936592332,MINIMAL
8960145ad8bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,16.53324504577306,NOT_HOTSPOT,Kengeri,Kengeri / Cell-8bffff,12.9141348,77.4849087,0.8,13.22659603661845,MINIMAL
89601459173ffff,trend_classifier,0,0,0,FALLING,-0.4000000000000003,0.5,18.26442683415472,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-73ffff,13.045321814252013,77.52177672954267,0.7,12.785098783908303,MINIMAL
89618924a4fffff,trend_classifier,0,0,0,STABLE,-0.1000000000000001,0.5,9.86775961050044,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-4fffff,12.921156550423886,77.57928947088826,1.0,9.86775961050044,MINIMAL
8960145a1b7ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,16.410181658694473,NOT_HOTSPOT,Kengeri,Kengeri / Cell-b7ffff,12.924482266666669,77.51810283333333,0.7,11.48712716108613,MINIMAL
8960145a4abffff,trend_classifier,5,0,0,RISING,1.4999999999999998,0.5,5.840927863091889,NOT_HOTSPOT,Banashankari,Banashankari / Cell-abffff,12.922593583333333,77.55722553333332,1.3,7.5932062220194565,MINIMAL
8960145b6bbffff,trend_classifier,0,0,0,FALLING,-0.20000000000000043,0.5,12.008106700467074,NOT_HOTSPOT,High ground,High ground / Cell-bbffff,12.994031525,77.59482890833333,0.7,8.40567469032695,MINIMAL
89618924a63ffff,trend_classifier,9,0,0,RISING,1.6999999999999997,0.5,9.91327651311723,EMERGING,Banashankari,Banashankari / Cell-63ffff,12.917465590344827,77.57327835793103,1.3,12.8872594670524,MINIMAL
89601690143ffff,trend_classifier,6,0,0,RISING,0.5999999999999994,0.5,14.748071277872851,NOT_HOTSPOT,Devanahalli Airport,Devanahalli Airport / Cell-43ffff,13.202716925,77.67824025,1.3,19.172492661234706,MINIMAL
89601458453ffff,trend_classifier,4,0,0,RISING,0.6999999999999998,0.5,14.502309856020126,EMERGING,Kamakshipalya,Kamakshipalya / Cell-53ffff,12.984624241630092,77.53708446301687,1.3,18.853002812826166,MINIMAL
8960145ad53ffff,trend_classifier,0,0,0,FALLING,-3.000000000000001,0.5,3.270591497354267,NOT_HOTSPOT,Kengeri,Kengeri / Cell-53ffff,12.924826071428573,77.48528428571429,0.7,2.2894140481479868,MINIMAL
8961892cd2fffff,trend_classifier,15,0,0,STABLE,-0.5000000000000033,0.5,18.53091509680318,EMERGING,R.T. Nagar,R.T. Nagar / Cell-2fffff,13.025679891428572,77.58905067142857,1.0,18.53091509680318,MINIMAL
8960145904fffff,trend_classifier,1,0,0,STABLE,0.19999999999999934,0.5,24.114257067164637,EMERGING,Jalahalli,Jalahalli / Cell-4fffff,13.056870867256638,77.54703140619469,1.0,24.114257067164637,LOW
8960145b067ffff,trend_classifier,3,0,0,RISING,0.5999999999999999,0.5,7.343287020546136,EMERGING,Malleshwaram,Malleshwaram / Cell-67ffff,12.999779533333331,77.56839079999999,1.3,9.546273126709977,MINIMAL
8960145b44fffff,trend_classifier,16,0,0,RISING,3.8000000000000003,0.5,16.651037660818936,EMERGING,High ground,High ground / Cell-4fffff,12.988769504430213,77.59220344297523,1.3,21.646348959064618,LOW
89618925137ffff,trend_classifier,0,0,0,FALLING,-3.100000000000003,0.5,10.089130450775718,EMERGING,Adugodi,Adugodi / Cell-37ffff,12.929640542857143,77.63183124761905,0.7,7.062391315543002,MINIMAL
8960145b0d7ffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,18.943061033244653,NOT_HOTSPOT,High ground,High ground / Cell-d7ffff,12.9890574,77.582154175,1.0,18.943061033244653,MINIMAL
8961892e0abffff,insufficient_data,11,0,0,UNKNOWN,0.0,0.1,9.328226216340225,EMERGING,Mahadevapura,Mahadevapura / Cell-abffff,12.9895924561016,77.68846871507282,0.8,7.46258097307218,MINIMAL
89618924a9bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-9bffff,12.9054741,77.5849715,0.8,3.9016628203351846,MINIMAL
8960145904bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,10.885878737963765,NOT_HOTSPOT,Jalahalli,Jalahalli / Cell-4bffff,13.0573201,77.5513413,0.8,8.708702990371012,MINIMAL
896189258c3ffff,trend_classifier,6,0,0,RISING,2.999999999999999,0.5,4.497142340438652,NOT_HOTSPOT,Adugodi,Adugodi / Cell-c3ffff,12.93995962,77.60952346,1.3,5.846285042570248,MINIMAL
89618920a5bffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,8.94961144334719,NOT_HOTSPOT,Whitefield,Whitefield / Cell-5bffff,12.97013885,77.7318113,1.0,8.94961144334719,MINIMAL
8961892553bffff,trend_classifier,2,0,0,RISING,0.19999999999999984,0.5,12.795851486663784,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-3bffff,12.918551349122806,77.6517298140351,1.3,16.63460693266292,MINIMAL
8961892711bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Electronic City,Electronic City / Cell-1bffff,12.8817929,77.6731186,0.8,14.83011612158563,MINIMAL
89618920babffff,trend_classifier,38,0,0,FALLING,-11.900000000000015,0.5,24.58938972173605,EMERGING,HAL Old Airport,HAL Old Airport / Cell-abffff,12.950866103337152,77.69983930432767,0.7,17.212572805215235,MINIMAL
8961892e6c7ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,EMERGING,K.R. Pura,K.R. Pura / Cell-c7ffff,12.9986248,77.7175505,0.8,3.9016628203351846,MINIMAL
896189272d3ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,18.80972769991132,NOT_HOTSPOT,Bellandur,Bellandur / Cell-d3ffff,12.90915890859921,77.70451985299587,0.8,15.047782159929056,MINIMAL
89618925423ffff,trend_classifier,30,0,0,RISING,12.999999999999996,0.5,21.391069644476808,EMERGING,Bellandur,Bellandur / Cell-23ffff,12.926411260869566,77.6697722826087,1.3,27.80839053781985,LOW
8961892e16bffff,trend_classifier,0,0,0,FALLING,-44.10000000000003,0.5,25.09438519985516,CONFIRMED_HIGH,Mahadevapura,Mahadevapura / Cell-6bffff,12.996046722849044,77.66816360098306,0.7,17.56606963989861,MINIMAL
89601459423ffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,16.43219995747881,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-23ffff,13.031604266666667,77.55365490000001,1.3,21.361859944722458,LOW
89601696513ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-13ffff,13.0721041,77.5729172,0.8,3.9016628203351846,MINIMAL
8961892ec87ffff,trend_classifier,2,0,0,RISING,0.39999999999999974,0.5,11.834885132168518,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-87ffff,12.968504629268292,77.65000572560976,1.3,15.385350671819074,MINIMAL
8960145968bffff,trend_classifier,0,0,0,FALLING,-1.0000000000000002,0.5,10.480111570157154,EMERGING,Kodigehalli,Kodigehalli / Cell-8bffff,13.047429835714285,77.57155215,0.7,7.336078099110008,MINIMAL
8960145a657ffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,9.28249106330937,NOT_HOTSPOT,V.V.Puram (C.Pet),V.V.Puram (C.Pet) / Cell-57ffff,12.95288455,77.56987720000001,0.7,6.497743744316559,MINIMAL
89618924b2fffff,trend_classifier,2,0,0,RISING,0.49999999999999994,0.5,12.643771815898887,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-2fffff,12.906712831996384,77.54555994068853,1.3,16.436903360668556,MINIMAL
8961892dba3ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,5.137418540708426,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-a3ffff,13.10405105,77.61421225000001,0.8,4.109934832566741,MINIMAL
896189219abffff,trend_classifier,16,0,0,RISING,6.999999999999997,0.5,22.446327754519643,EMERGING,Mahadevapura,Mahadevapura / Cell-abffff,12.980447523076922,77.72651837692307,1.3,29.18022608087554,LOW
896189243d3ffff,trend_classifier,1,0,0,STABLE,-4.025615028083654e-16,0.5,23.65579332857876,EMERGING,Madiwala,Madiwala / Cell-d3ffff,12.902853083333332,77.6246713,1.0,23.65579332857876,LOW
896014586d3ffff,trend_classifier,21,0,0,RISING,4.6,0.5,14.633566242660084,CONFIRMED,Vijayanagara,Vijayanagara / Cell-d3ffff,12.9979795433213,77.54748101949458,1.3,19.02363611545811,MINIMAL
89618927343ffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,9.728064175155868,NOT_HOTSPOT,Bellandur,Bellandur / Cell-43ffff,12.91159246,77.67674134,1.0,9.728064175155868,MINIMAL
89601696267ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.02384855728363,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-67ffff,13.126435,77.573445,0.8,6.419078845826904,MINIMAL
896014591dbffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,28.809727699911324,NOT_HOTSPOT,Jalahalli,Jalahalli / Cell-dbffff,13.03794615,77.53553045000001,0.8,23.04778215992906,LOW
89601458e5bffff,trend_classifier,0,0,0,FALLING,-4.5,0.5,10.454398700120034,EMERGING,Kamakshipalya,Kamakshipalya / Cell-5bffff,13.008380247368422,77.48426412105263,0.7,7.318079090084024,MINIMAL
896014595b7ffff,trend_classifier,11,0,0,RISING,1.8999999999999995,0.5,22.77305985054837,NOT_HOTSPOT,Rajajinagar,Rajajinagar / Cell-b7ffff,13.013103884,77.53479318,1.3,29.604977805712885,LOW
896189255d3ffff,trend_classifier,4,0,0,RISING,1.0000000000000002,0.5,7.090413480797234,NOT_HOTSPOT,Bellandur,Bellandur / Cell-d3ffff,12.91612871,77.66791778000001,1.3,9.217537525036404,MINIMAL
89601459413ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,EMERGING,Yeshwanthpura,Yeshwanthpura / Cell-13ffff,13.0305459,77.5635768,0.8,7.106355821344419,MINIMAL
89601458083ffff,trend_classifier,0,0,0,FALLING,-0.6000000000000003,0.5,14.47815500236148,EMERGING,Kamakshipalya,Kamakshipalya / Cell-83ffff,12.986991084247173,77.51927811594165,0.7,10.134708501653035,MINIMAL
89618925d3bffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,9.149157729976036,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-3bffff,12.92004275,77.5929509,0.8,7.319326183980829,MINIMAL
8961892e9b7ffff,trend_classifier,2,0,0,STABLE,-0.4000000000000021,0.5,14.314962565240483,EMERGING,Cubbon Park,Cubbon Park / Cell-b7ffff,12.974641843949078,77.60729777211009,1.0,14.314962565240483,MINIMAL
8961892cc47ffff,trend_classifier,0,0,0,FALLING,-2.9000000000000012,0.5,13.679183248809323,CONFIRMED_HIGH,K.G. Halli,K.G. Halli / Cell-47ffff,13.03662699,77.62328174999999,0.7,9.575428274166526,MINIMAL
89601458053ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,13.160905841679574,NOT_HOTSPOT,Peenya,Peenya / Cell-53ffff,12.9976792,77.52194915000001,0.8,10.52872467334366,MINIMAL
8960145968fffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,24.902832640595697,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-8fffff,13.04714025,77.5686167,1.0,24.902832640595697,LOW
89618924e4fffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,7.860240908072791,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-4fffff,12.906144957142857,77.59510908571428,1.0,7.860240908072791,MINIMAL
89601459bc7ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,10.062197255872366,NOT_HOTSPOT,No Police Station,No Police Station / Cell-c7ffff,13.058399,77.4755391,0.8,8.049757804697894,MINIMAL
896189253cfffff,trend_classifier,0,0,0,FALLING,-1.1000000000000016,0.5,21.504545204115143,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-cfffff,12.958683484931644,77.64957693227085,0.7,15.053181642880599,MINIMAL
8960145b593ffff,trend_classifier,9,0,0,RISING,1.9999999999999998,0.5,16.434426084382707,CONFIRMED,City Market,City Market / Cell-93ffff,12.96175143362069,77.57645405344827,1.3,21.36475390969752,LOW
89618924453ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.8917483324706,EMERGING,Electronic City,Electronic City / Cell-53ffff,12.8779242,77.6549429,0.8,11.91339866597648,MINIMAL
8960145b0b7ffff,trend_classifier,0,0,0,FALLING,-0.20000000000000043,0.5,10.293155960578762,NOT_HOTSPOT,Sheshadripuram,Sheshadripuram / Cell-b7ffff,12.982910063636364,77.56812408181818,0.7,7.205209172405133,MINIMAL
89601458413ffff,trend_classifier,6,0,0,RISING,1.3,0.5,9.742969777875045,NOT_HOTSPOT,Vijayanagara,Vijayanagara / Cell-13ffff,12.9758764,77.53323928461539,1.3,12.665860711237558,MINIMAL
8960145b4c3ffff,trend_classifier,2,0,0,RISING,0.3999999999999999,0.5,8.956398169351354,EMERGING,Cubbon Park,Cubbon Park / Cell-c3ffff,12.9788465875,77.599151025,1.3,11.643317620156761,MINIMAL
896016966b3ffff,trend_classifier,2,0,0,STABLE,0.19999999999999976,0.5,6.437669395922825,EMERGING,Yelahanka,Yelahanka / Cell-b3ffff,13.094736723809522,77.59441223095239,1.0,6.437669395922825,MINIMAL
89601691157ffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,9.41537960570748,NOT_HOTSPOT,Devanahalli Airport,Devanahalli Airport / Cell-57ffff,13.250599,77.7072458,0.8,7.532303684565985,MINIMAL
8960145a4b7ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,11.155030670014796,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-b7ffff,12.9144902,77.55373755,0.8,8.924024536011837,MINIMAL
8961892ec83ffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,22.35049405456193,NOT_HOTSPOT,Jeevanbheemanagar,Jeevanbheemanagar / Cell-83ffff,12.97194974,77.65370034,0.7,15.64534583819335,MINIMAL
8960145b14bffff,trend_classifier,0,0,0,FALLING,-0.8000000000000006,0.5,11.343008754713882,EMERGING,Malleshwaram,Malleshwaram / Cell-4bffff,12.99808768478261,77.55813237391305,0.7,7.940106128299717,MINIMAL
89601451d6bffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,7.071892206975964,NOT_HOTSPOT,Kengeri,Kengeri / Cell-6bffff,12.87840735,77.4453044,1.0,7.071892206975964,MINIMAL
896189254cbffff,trend_classifier,2,0,0,STABLE,0.19999999999999976,0.5,14.059440729248228,CONFIRMED,HAL Old Airport,HAL Old Airport / Cell-cbffff,12.930039680000002,77.68627079000001,1.0,14.059440729248228,MINIMAL
89618920a53ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,12.22463464349697,NOT_HOTSPOT,Whitefield,Whitefield / Cell-53ffff,12.96996975,77.73189165,1.0,12.22463464349697,MINIMAL
8961892cc8fffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,K.G. Halli,K.G. Halli / Cell-8fffff,13.0265829,77.6232037,0.8,3.9016628203351846,MINIMAL
8961892460bffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,8.081478004975747,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-0bffff,12.8989531,77.651425775,1.0,8.081478004975747,MINIMAL
896016976a7ffff,trend_classifier,2,0,0,RISING,0.19999999999999984,0.5,5.98715229249318,NOT_HOTSPOT,Chikkajala,Chikkajala / Cell-a7ffff,13.14964513,77.61949437000001,1.3,7.783297980241134,MINIMAL
8961892430fffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,15.83554008304249,NOT_HOTSPOT,Mico Layout,Mico Layout / Cell-0fffff,12.9053023,77.61175829999999,1.0,15.83554008304249,MINIMAL
8961892ab8fffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,10.827820273064198,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-8fffff,13.05524035,77.76465865,0.8,8.66225621845136,MINIMAL
8960145a597ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,15.16678324598784,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-97ffff,12.90696455,77.54147825,0.8,12.133426596790272,MINIMAL
89601458473ffff,trend_classifier,6,0,0,RISING,0.9999999999999999,0.5,6.465043720948108,EMERGING,Kamakshipalya,Kamakshipalya / Cell-73ffff,12.983758462734656,77.52910524993358,1.3,8.40455683723254,MINIMAL
8960145ae4bffff,trend_classifier,9,0,0,RISING,1.1999999999999995,0.5,27.65090633803285,EMERGING,Jnanabharathi,Jnanabharathi / Cell-4bffff,12.960901703144652,77.51143182327044,1.3,35.94617823944271,LOW
8961892012fffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,30.56406334594157,NOT_HOTSPOT,Whitefield,Whitefield / Cell-2fffff,12.93600269327434,77.74866616520504,0.8,24.451250676753258,LOW
8960145a0b3ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.055594589029797,NOT_HOTSPOT,Banashankari,Banashankari / Cell-b3ffff,12.9325114,77.5408155,0.8,11.244475671223839,MINIMAL
8961892cd67ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.528845775089664,NOT_HOTSPOT,R.T. Nagar,R.T. Nagar / Cell-67ffff,13.0289941,77.5934485,0.8,11.623076620071732,MINIMAL
89601696697ffff,trend_classifier,5,0,0,STABLE,0.1999999999999991,0.5,14.995601143083926,EMERGING,Yelahanka,Yelahanka / Cell-97ffff,13.096163442537314,77.6001309283582,1.0,14.995601143083926,MINIMAL
89601451233ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Kengeri,Kengeri / Cell-33ffff,12.909474,77.5130762,0.8,3.9016628203351846,MINIMAL
8961892e047ffff,trend_classifier,94,0,0,RISING,45.99999999999999,0.5,26.087160407611965,EMERGING,Mahadevapura,Mahadevapura / Cell-47ffff,12.998811494,77.69280017,1.3,33.91330852989555,LOW
89618924823ffff,trend_classifier,10,0,0,STABLE,0.29999999999999677,0.5,15.087354382021214,EMERGING,Thalagattapura,Thalagattapura / Cell-23ffff,12.888705028915664,77.56286183253012,1.0,15.087354382021214,MINIMAL
89618925e1bffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,8.41458280958816,NOT_HOTSPOT,Ashok Nagar,Ashok Nagar / Cell-1bffff,12.9493134,77.62698276666667,1.3,10.938957652464607,MINIMAL
